;TAZID,CO_TAZID,TOTHH,TOTPOP,HHSIZE,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
141,570141,145.333333333,406.493701261,2.79697500867,1217.60362484,0.0,3.33333333333,733.333333333,0.333333333333,4.0,185.666666667,0.666666666667,19.0,95.0989583333,166.170212766,0.0,10.0011204028,60843,0.0,0.0,0.0,57,WEBER
142,570142,31.6666666667,92.0678311613,2.90740519457,16.0148074139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0145833333,0.0,0.0,2.00022408056,60843,0.0,0.0,0.0,57,WEBER
143,570143,50.3333333333,155.218611978,3.08381348301,24.0222111208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.021875,0.0,0.0,3.00033612085,60843,0.0,0.0,0.0,57,WEBER
144,570144,29.3333333333,77.7761173761,2.65145854691,19.0148074139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0145833333,0.0,3.0,2.00022408056,66989,0.0,0.0,0.0,57,WEBER
145,570145,160.333333333,482.941312588,3.01210797872,41.3472919778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0125,0.0,18.3335595347,11.0012324431,66989,0.0,0.0,0.0,57,WEBER
146,570146,70.3333333333,209.396534087,2.97720190645,48.3595138266,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,11.0114583333,0.0,31.3474952919,5.00056020141,66989,0.0,0.0,0.0,57,WEBER
147,570147,122.0,393.201063642,3.22295953805,153.356866048,0.0,1.0,0.666666666667,0.333333333333,0.0,0.0,0.333333333333,0.0,15.015625,0.0,128.007011392,8.00089632225,66989,0.0,0.0,0.0,57,WEBER
148,570148,252.333333333,779.752020956,3.09016652955,218.010251306,15.0,1.0,0.666666666667,6.33333333333,0.333333333333,148.0,3.33333333333,10.3333333333,7.00729166667,0.0,9.0010549542,17.0019046848,82188,0.0,0.0,0.0,57,WEBER
149,570149,332.0,1077.55730542,3.24565453439,90.3497918636,0.0,0.0,0.333333333333,0.0,17.6666666667,4.0,0.0,17.0,13.0135416667,0.0,16.3337853107,22.0024648862,82191,0.0,0.0,0.0,57,WEBER
150,570150,532.333333333,1799.14879515,3.3797410053,446.353487311,127.0,3.33333333333,7.66666666667,84.3333333333,6.66666666667,61.6666666667,0.666666666667,82.3333333333,0.0,0.0,36.682787194,36.0040334501,82684,0.0,0.0,0.0,57,WEBER
151,570151,240.0,807.673212399,3.36530505166,165.337209311,15.0,4.0,1.0,14.6666666667,1.33333333333,87.3333333333,7.66666666667,16.3333333333,2.00208333333,0.0,0.0,16.0017926445,82427,921.0,0.0,0.0,57,WEBER
152,570152,492.333333333,1596.73420484,3.24319743705,137.340971468,0.0,0.0,17.3333333333,3.33333333333,2.66666666667,23.3333333333,16.6666666667,14.0,4.00416666667,0.0,22.9997741389,33.0036973293,82684,0.0,1163.0,0.0,57,WEBER
153,570153,13.6666666667,32.9047591895,2.40766530655,20.3511537069,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,1.66666666667,17.0177083333,0.0,0.0,1.00011204028,60843,0.0,0.0,0.0,57,WEBER
154,570154,39.3333333333,123.643934125,3.14348985064,61.3598123802,0.0,0.0,0.333333333333,0.0,0.0,0.0,3.0,0.333333333333,26.0270833333,0.0,28.6657262593,3.00033612085,60843,0.0,0.0,0.0,57,WEBER
155,570155,117.333333333,379.240332448,3.23216192427,56.3779796556,0.0,0.333333333333,0.0,0.0,0.333333333333,1.0,4.0,0.666666666667,42.04375,0.0,0.0,8.00089632225,60843,0.0,0.0,0.0,57,WEBER
156,570156,105.0,333.704803677,3.1781409874,46.6997426153,0.0,0.333333333333,0.666666666667,0.0,1.0,1.33333333333,4.33333333333,1.0,31.0322916667,0.0,0.0,7.00078428197,60843,0.0,0.0,0.0,57,WEBER
157,570157,44.0,100.377479162,2.28130634458,36.3670027875,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333,0.0,32.0333333333,0.0,0.0,3.00033612085,60843,0.0,0.0,0.0,57,WEBER
158,570158,224.0,650.125098453,2.90234418952,103.676921462,0.0,20.6666666667,0.333333333333,5.33333333333,6.66666666667,2.33333333333,10.3333333333,11.6666666667,4.00416666667,0.0,27.3377408573,15.0016806042,56064,768.0,0.0,0.0,57,WEBER
159,570159,510.666666667,1557.18138668,3.04931080942,316.690267703,0.0,0.333333333333,0.333333333333,3.66666666667,11.3333333333,188.0,2.66666666667,6.33333333333,19.0197916667,0.0,51.0,34.0038093696,60183,0.0,0.0,1997.0,57,WEBER
160,570160,79.6666666667,207.403579679,2.60339221355,80.6815252478,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,8.66666666667,7.00729166667,0.0,59.6736733798,5.00056020141,74507,0.0,0.0,0.0,57,WEBER
161,570161,235.0,667.411782303,2.84005013746,24.336832876,0.0,0.0,0.0,0.0,0.0,1.33333333333,1.66666666667,0.0,2.00208333333,0.0,3.33295689817,16.0017926445,74507,0.0,0.0,0.0,57,WEBER
162,570162,634.333333333,1486.04714894,2.34269124899,1012.35962639,48.6666666667,1.0,372.333333333,164.666666667,13.0,171.333333333,46.3333333333,116.666666667,17.0177083333,0.0,18.3371003221,43.0048177321,74507,0.0,0.0,0.0,57,WEBER
163,570163,5.66666666667,13.9598684623,2.46350619922,42.334375,0.0,0.0,0.0,0.0,0.333333333333,5.66666666667,1.33333333333,34.0,1.00104166667,0.0,0.0,0.0,74507,0.0,0.0,0.0,57,WEBER
164,570164,29.0,90.7385673995,3.12891611722,24.6746991276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66666666667,2.00208333333,0.0,19.0057250471,2.00022408056,74507,0.0,0.0,0.0,57,WEBER
165,570165,27.3333333333,70.463572757,2.57793558867,136.667932414,35.6666666667,0.0,7.66666666667,5.33333333333,2.0,52.3333333333,0.666666666667,30.0,1.00104166667,0.0,0.0,2.00022408056,74507,0.0,0.0,0.0,57,WEBER
166,570166,91.6666666667,262.575320168,2.86445803819,39.0329639084,0.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,31.0322916667,0.0,0.0,6.00067224169,68646,0.0,0.0,0.0,57,WEBER
167,570167,22.3333333333,55.838738715,2.50024203201,21.3524742474,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,1.0,18.01875,0.0,0.0,1.66705758073,68532,0.0,0.0,0.0,57,WEBER
168,570168,98.6666666667,283.183142588,2.87009941812,53.6945342819,11.3333333333,0.0,0.0,3.0,1.33333333333,1.66666666667,1.0,2.33333333333,26.0270833333,0.0,0.0,7.00078428197,68532,0.0,0.0,0.0,57,WEBER
169,570169,165.0,451.032734186,2.73353172234,100.69602411,0.0,0.333333333333,0.0,0.666666666667,2.0,57.3333333333,1.0,1.33333333333,27.028125,0.0,0.0,11.0012324431,68532,0.0,0.0,0.0,57,WEBER
170,570170,7.0,23.9307531455,3.41867902079,5.33854166666,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,5.00520833333,0.0,0.0,0.0,74607,0.0,0.0,0.0,57,WEBER
171,570171,46.0,123.976154367,2.69513379059,52.6930074913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0260416667,0.0,23.6666297037,3.00033612085,74607,0.0,0.0,0.0,57,WEBER
172,570172,75.3333333333,203.413965785,2.70018538653,16.6742690055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003125,0.0,8.67058380413,5.00056020141,74607,0.0,0.0,0.0,57,WEBER
173,570173,208.333333333,590.963144409,2.83662309316,695.729167724,192.333333333,32.0,9.0,0.666666666667,113.0,20.6666666667,15.0,167.666666667,27.028125,0.0,104.366140827,14.0015685639,74607,0.0,0.0,0.0,57,WEBER
174,570174,8.0,28.252272224,3.531534028,24.0037278595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0036158192,1.00011204028,80065,0.0,0.0,0.0,57,WEBER
175,570175,7.66666666667,14.956304446,1.95082231904,120.254522285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.914893617,37.6732956685,0.666332999666,80065,0.0,0.0,0.0,57,WEBER
176,570176,428.333333333,1278.65183323,2.98517937719,104.999899484,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.003125,0.0,66.9935253153,29.0032491682,80065,0.0,0.0,0.0,57,WEBER
177,570177,256.0,778.754392479,3.04200934562,1104.72697223,10.3333333333,124.333333333,414.0,14.0,52.3333333333,50.3333333333,3.66666666667,40.0,2.00208333333,0.0,376.722984216,17.0019046848,74269,0.0,0.0,0.0,57,WEBER
178,570178,566.333333333,1817.75707846,3.20969466473,824.368398303,22.0,1.33333333333,218.0,145.333333333,0.333333333333,56.6666666667,134.0,135.666666667,6.00625,0.0,67.0245574387,38.0042575307,74269,0.0,0.0,0.0,57,WEBER
179,570179,262.0,951.589659035,3.63202159937,68.6728500584,14.0,0.666666666667,9.0,11.3333333333,0.0,0.333333333333,1.0,10.3333333333,4.00416666667,0.0,0.0,18.0020167251,74269,0.0,0.0,0.0,57,WEBER
180,570180,17.0,55.5071034304,3.2651237312,8.66677870695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66666666667,1.00011204028,82031,0.0,0.0,0.0,57,WEBER
181,570181,95.0,299.469340911,3.15230885169,23.0041374018,0.0,0.0,0.0,9.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.67013182673,6.00067224169,82031,0.0,0.0,0.0,57,WEBER
182,570182,27.3333333333,75.4486401796,2.76031610413,62.3290401919,0.0,0.0,0.333333333333,0.0,0.0,0.0,1.0,1.33333333333,0.0,0.0,57.6621494447,2.00022408056,75428,0.0,0.0,0.0,57,WEBER
183,570183,847.0,2703.53908584,3.19189974715,396.67530658,1.33333333333,0.666666666667,3.33333333333,8.0,9.66666666667,266.0,23.3333333333,21.3333333333,0.0,0.0,5.66847457627,57.3401653367,89059,583.0,0.0,1895.0,57,WEBER
184,570184,852.0,2594.52182306,3.04521340735,113.357594589,0.0,0.0,4.66666666667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,48.3513751262,57.3395527959,75428,0.0,0.0,0.0,57,WEBER
185,570185,400.0,960.897250571,2.40224312643,99.0055228399,0.0,0.0,0.333333333333,0.0,3.66666666667,3.0,0.666666666667,59.3333333333,2.00208333333,0.0,3.00041441895,27.0030250876,47778,0.0,0.0,0.0,57,WEBER
186,570186,155.666666667,421.121107749,2.70527478212,674.335947719,52.0,99.3333333333,2.66666666667,1.0,76.0,44.3333333333,132.333333333,151.0,3.003125,0.0,102.331869149,10.3342869027,47778,0.0,0.0,0.0,57,WEBER
187,570187,574.0,1875.26227331,3.2670074448,180.343670412,0.333333333333,0.333333333333,0.0,0.333333333333,25.6666666667,70.0,4.33333333333,17.6666666667,0.0,0.0,23.0058006744,38.6712030712,85949,753.0,0.0,0.0,57,WEBER
188,570188,171.0,553.738575855,3.2382372857,14.6693832566,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,2.66787193974,11.6681779835,84050,0.0,0.0,0.0,57,WEBER
189,570189,340.333333333,1150.02073234,3.37910107447,114.003028904,0.0,0.333333333333,0.0,0.0,0.0,80.3333333333,3.33333333333,6.0,0.0,0.0,1.0004519774,23.0025769265,63268,0.0,681.0,0.0,57,WEBER
190,570190,341.333333333,950.260875212,2.78396740785,41.675872595,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,3.0,0.0,0.0,14.6732956685,23.0025769265,68447,0.0,0.0,0.0,57,WEBER
191,570191,491.333333333,1334.81645585,2.71672277309,175.337030663,15.3333333333,12.3333333333,0.0,0.0,9.66666666667,63.3333333333,11.0,30.6666666667,0.0,0.0,0.0,33.0036973293,63759,550.0,0.0,0.0,57,WEBER
192,570192,447.0,1319.86712573,2.95272287635,99.3569951085,0.0,9.33333333333,0.0,0.0,4.33333333333,2.0,0.333333333333,1.33333333333,3.003125,0.0,49.0171755667,30.0033612085,70707,0.0,0.0,0.0,57,WEBER
193,570193,150.0,468.982156681,3.1265477112,2057.33997634,14.0,133.666666667,275.0,1154.0,17.6666666667,112.333333333,1.33333333333,267.666666667,4.00416666667,0.0,67.6680225989,10.0011204028,62747,0.0,0.0,0.0,57,WEBER
194,570194,126.333333333,402.506645109,3.18606843094,2104.67276624,0.0,1.0,1149.66666667,371.333333333,5.33333333333,184.666666667,1.0,367.0,0.0,0.0,16.0055369146,8.66722932192,62747,0.0,0.0,0.0,57,WEBER
195,570195,406.0,1192.89651852,2.93816876484,588.419279454,11.3333333333,18.0,10.6666666667,123.0,8.33333333333,33.0,23.6666666667,39.0,3.003125,0.0,291.079962867,27.3361915874,45645,0.0,0.0,0.0,57,WEBER
196,570196,1385.33333333,3726.26253416,2.68979489954,860.679320405,17.0,47.3333333333,3.66666666667,0.0,1.33333333333,294.666666667,173.333333333,227.0,2.00208333333,0.0,1.33348399247,93.0104197462,63780,1436.0,1149.0,0.0,57,WEBER
197,570197,60.6666666667,176.49282509,2.90922239159,142.990799069,0.333333333333,0.333333333333,1.33333333333,0.0,1.0,0.666666666667,0.333333333333,10.0,1.00104166667,0.0,123.989309241,4.00044816113,57050,0.0,0.0,0.0,57,WEBER
198,570198,777.666666667,2308.35632428,2.96831074703,266.359341482,38.6666666667,47.0,1.33333333333,4.0,2.33333333333,14.6666666667,4.66666666667,57.6666666667,0.0,0.0,43.6864030133,52.3396051353,57050,0.0,0.0,0.0,57,WEBER
199,570199,383.0,1189.56926153,3.10592496482,420.000390932,4.33333333333,2.0,0.0,8.66666666667,6.66666666667,55.3333333333,2.66666666667,288.0,0.0,0.0,26.3308112178,26.0029130473,57050,0.0,0.0,0.0,57,WEBER
200,570200,306.0,820.963676115,2.68288783044,1710.0076507,607.333333333,183.666666667,169.666666667,89.0,11.3333333333,65.6666666667,27.0,496.333333333,1.00104166667,0.0,38.0042561843,21.0023528459,61063,624.0,0.0,0.0,57,WEBER
201,570201,500.333333333,1266.67853768,2.53166929583,960.005446996,174.333333333,82.0,0.333333333333,0.0,5.0,237.333333333,195.666666667,229.666666667,2.00208333333,0.0,0.0,33.670030329,58354,0.0,0.0,0.0,57,WEBER
202,570202,121.666666667,340.684812996,2.80014914792,11.3363129889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00208333333,0.0,1.33333333333,8.00089632225,58354,0.0,0.0,0.0,57,WEBER
203,570203,260.0,744.85213241,2.86481589389,52.6750035541,0.0,0.0,11.0,0.0,0.0,1.0,5.66666666667,0.0,6.00625,0.0,11.6664031621,17.3356837254,59979,0.0,0.0,0.0,57,WEBER
204,570204,480.333333333,1390.98783488,2.89588029468,387.671290395,19.3333333333,123.666666667,1.33333333333,0.333333333333,0.333333333333,79.6666666667,6.0,37.6666666667,0.0,0.0,87.0012052731,32.3367517888,66466,524.0,0.0,0.0,57,WEBER
205,570205,317.666666667,990.140896327,3.11691782684,44.6688526791,0.0,0.0,0.333333333333,0.0,0.0,4.0,6.33333333333,0.0,0.0,0.0,12.6666666667,21.3355193457,66466,0.0,0.0,0.0,57,WEBER
206,570206,22.0,58.1658409924,2.64390186329,2.66782037362,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,1.00104166667,0.0,0.0,1.00011204028,66466,0.0,0.0,0.0,57,WEBER
207,570207,980.0,2690.57983837,2.74548963099,266.341769659,0.333333333333,24.3333333333,8.66666666667,0.333333333333,57.3333333333,7.0,75.0,26.3333333333,1.00104166667,0.0,0.0,66.0073946586,34574,555.0,0.0,0.0,57,WEBER
208,570208,866.0,2619.11799915,3.02438568031,174.007615886,5.0,0.0,0.333333333333,3.0,5.66666666667,80.0,0.333333333333,9.66666666667,1.00104166667,0.0,11.0000758825,58.0064983363,54132,428.0,0.0,0.0,57,WEBER
209,570209,1214.0,3385.24283712,2.78850316072,217.021999685,5.33333333333,0.0,0.0,0.666666666667,2.0,2.0,73.0,21.3333333333,0.0,0.0,31.0132580888,81.6754082625,33306,0.0,0.0,0.0,57,WEBER
210,570210,600.333333333,1773.55409845,2.95428222952,41.6709814444,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.0,40.3376481111,45718,0.0,0.0,0.0,57,WEBER
211,570211,233.333333333,717.931441199,3.07684903371,66.3428946584,4.33333333333,0.0,5.0,0.0,2.33333333333,0.666666666667,14.3333333333,4.66666666667,8.00833333333,0.0,10.9994353473,16.0017926445,62747,0.0,0.0,0.0,57,WEBER
212,570212,26.0,85.7533125174,3.29820432759,337.662813484,0.333333333333,3.66666666667,5.0,3.33333333333,2.66666666667,86.0,4.0,73.6666666667,4.00416666667,0.0,152.99175607,2.00022408056,62747,426.0,183.0,183.0,57,WEBER
213,570213,228.0,664.416879974,2.91410912269,192.018263227,16.6666666667,4.66666666667,0.333333333333,0.666666666667,8.0,56.3333333333,0.333333333333,28.3333333333,8.00833333333,0.0,53.6749159561,15.0016806042,62747,462.0,0.0,0.0,57,WEBER
214,570214,330.0,801.024493899,2.42734695121,844.995274975,0.0,0.0,1.0,0.0,1.33333333333,367.0,297.0,40.3333333333,0.0,0.0,116.326143422,22.0024648862,45090,503.0,0.0,0.0,57,WEBER
215,570215,0.0,0.0,0.0,5242.32614359,692.333333333,28.3333333333,1214.33333333,475.666666667,657.333333333,946.666666667,14.3333333333,1013.33333333,0.0,0.0,199.992810259,0.0,45090,0.0,0.0,0.0,57,WEBER
216,570216,0.0,0.0,0.0,7768.01580702,37.0,4.0,971.0,523.333333333,105.0,4539.33333333,30.0,1490.66666667,4.00416666667,0.0,63.6783070201,0.0,45090,0.0,0.0,0.0,57,WEBER
217,570217,1086.66666667,3264.26504284,3.00392488605,220.676508847,1.0,1.0,1.0,0.333333333333,7.33333333333,80.6666666667,0.0,44.3333333333,2.00208333333,0.0,9.6658008658,73.3419579812,44718,0.0,0.0,0.0,57,WEBER
218,570218,493.0,1536.9063852,3.1174571708,577.998001232,118.0,1.33333333333,79.0,6.0,26.3333333333,26.3333333333,8.66666666667,210.333333333,1.00104166667,0.0,67.993262236,33.0036973293,44718,0.0,0.0,0.0,57,WEBER
219,570219,809.333333333,2004.5554759,2.47679836396,1146.0073149,210.666666667,99.6666666667,1.0,6.0,59.6666666667,121.0,87.6666666667,493.0,0.0,0.0,13.0014315595,54.339216675,31000,425.0,0.0,0.0,57,WEBER
220,570220,723.0,1686.13712594,2.3321398699,1681.00625277,450.666666667,11.3333333333,21.6666666667,0.0,4.66666666667,693.666666667,81.0,368.666666667,1.00104166667,0.0,0.0,48.3385444334,30234,0.0,0.0,0.0,57,WEBER
221,570221,807.666666667,1911.8292707,2.36710186219,507.673162549,128.666666667,6.0,10.0,1.0,11.3333333333,110.333333333,0.666666666667,178.333333333,0.0,0.0,7.0,54.3398292158,27691,559.0,862.0,0.0,57,WEBER
222,570222,717.0,1933.76120515,2.69701702253,230.678355081,71.6666666667,0.333333333333,0.333333333333,3.0,0.666666666667,35.6666666667,2.0,48.3333333333,3.003125,0.0,17.3366856479,48.3385444334,46822,462.0,0.0,0.0,57,WEBER
223,570223,108.0,283.515265686,2.62514134895,8.33411761531,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,7.00078428197,46959,0.0,0.0,0.0,57,WEBER
224,570224,507.666666667,1340.1374633,2.63979802357,48.0038093696,0.0,0.0,0.0,0.333333333333,2.0,1.0,3.33333333333,7.33333333333,0.0,0.0,0.0,34.0038093696,48047,0.0,0.0,0.0,57,WEBER
225,570225,505.333333333,1311.88020318,2.59606900366,46.3369758694,0.0,0.0,0.666666666667,4.0,1.0,0.0,0.0,6.33333333333,0.0,0.0,0.0,34.3369758694,48151,0.0,0.0,0.0,57,WEBER
226,570226,315.0,906.38719066,2.87741965289,69.3356861792,27.0,0.0,0.0,0.0,0.0,5.33333333333,1.0,15.0,0.0,0.0,0.0,21.0023528459,34092,0.0,0.0,0.0,57,WEBER
227,570227,443.0,1131.73522753,2.55470705988,1063.68257116,80.0,246.666666667,0.0,0.0,1.0,139.0,71.0,444.0,0.0,0.0,52.0125432874,30.0033612085,36708,3.5,3.5,0.0,57,WEBER
228,570228,316.0,814.319314341,2.57695985551,301.670149584,0.333333333333,3.0,0.0,15.3333333333,2.0,105.333333333,116.666666667,33.0,0.0,0.0,5.00113007111,21.0023528459,37097,0.0,0.0,1253.0,57,WEBER
229,570229,489.666666667,1111.13084711,2.26915761834,680.999518899,0.333333333333,1.33333333333,0.0,0.666666666667,6.33333333333,470.0,76.3333333333,56.0,0.0,0.0,36.9958215697,33.0036973293,48456,502.1538462,15.92307692,15.92307692,57,WEBER
230,570230,435.666666667,964.216228896,2.2131971589,36.336415668,0.0,2.0,0.666666666667,0.0,0.333333333333,1.66666666667,0.666666666667,1.66666666667,0.0,0.0,0.0,29.336415668,51091,0.0,0.0,0.0,57,WEBER
231,570231,595.333333333,1387.00216551,2.32979087152,76.6690778846,0.0,1.66666666667,0.0,0.0,0.0,0.333333333333,0.333333333333,3.0,0.0,0.0,31.33126294,40.0044816113,50361,0.0,0.0,0.0,57,WEBER
232,570232,26.0,79.436828963,3.05526265242,29.6918907472,0.0,0.0,0.333333333333,0.0,0.0,0.0,3.33333333333,0.0,24.025,0.0,0.0,2.00022408056,79557,0.0,0.0,0.0,57,WEBER
233,570233,49.3333333333,148.906785504,3.01838078724,21.3420027875,4.33333333333,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.00833333333,0.0,0.0,3.00033612085,79557,0.0,0.0,0.0,57,WEBER
234,570234,104.333333333,302.462016304,2.89899696138,33.6809926153,9.0,0.333333333333,3.33333333333,0.0,1.0,0.0,0.0,0.0,13.0135416667,0.0,0.0,7.00078428197,79557,0.0,0.0,0.0,57,WEBER
235,570235,66.0,201.087141283,3.04677486792,14.008614661,0.0,0.0,0.0,0.0,1.33333333333,0.0,0.333333333333,0.0,8.00833333333,0.0,0.0,4.33361466096,79557,0.0,0.0,0.0,57,WEBER
236,570236,88.6666666667,271.883249339,3.06635243616,15.0079639084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.00729166667,0.0,0.0,6.00067224169,79557,0.0,0.0,0.0,57,WEBER
237,570237,42.0,132.618397529,3.15758089354,9.33991945418,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,6.00625,0.0,0.0,3.00033612085,79557,0.0,0.0,0.0,57,WEBER
238,570238,184.333333333,562.709237036,3.05267217198,32.3417329014,0.0,0.0,6.0,0.0,0.333333333333,1.0,0.0,0.0,2.00208333333,0.0,11.0049717514,12.0013444834,79557,0.0,0.0,0.0,57,WEBER
239,570239,7.0,22.9338970851,3.27627101216,11.678125,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,11.0114583333,0.0,0.0,0.0,79557,0.0,0.0,0.0,57,WEBER
240,570240,64.3333333333,194.773230175,3.02756316334,12.0077398278,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,7.00729166667,0.0,0.0,4.00044816113,79557,0.0,0.0,0.0,57,WEBER
241,570241,90.3333333333,283.182452612,3.13486109903,32.0037972417,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.003125,0.0,0.0,6.00067224169,79557,0.0,0.0,0.0,57,WEBER
242,570242,52.6666666667,157.876937339,2.99766336719,18.0091020301,0.0,0.0,0.333333333333,0.0,2.0,0.0,1.0,0.0,7.00729166667,0.0,4.0018079096,3.66666912051,79557,0.0,0.0,0.0,57,WEBER
243,570243,130.333333333,393.532511467,3.01943103428,67.3385083625,0.0,0.0,0.666666666667,2.0,1.33333333333,5.0,0.0,45.3333333333,4.00416666667,0.0,0.0,9.00100836254,51279,0.0,0.0,0.0,57,WEBER
244,570244,15.6666666667,47.5295107912,3.03379856114,296.678680779,24.6666666667,6.0,16.0,56.6666666667,2.66666666667,4.33333333333,1.0,32.6666666667,0.0,0.0,151.678568738,1.00011204028,51279,0.0,0.0,0.0,57,WEBER
245,570245,33.0,78.1078802587,2.36690546238,326.342342725,0.0,0.0,6.33333333333,18.3333333333,1.0,277.0,0.0,8.33333333333,8.00833333333,0.0,5.33378531073,2.00022408056,51279,0.0,0.0,0.0,57,WEBER
246,570246,234.0,658.103201484,2.81240684395,533.683574269,45.6666666667,14.3333333333,120.333333333,61.0,15.0,49.0,1.0,163.666666667,5.00520833333,0.0,42.6765732916,16.0017926445,51279,0.0,0.0,0.0,57,WEBER
247,570247,83.0,182.804913589,2.20246883842,1030.38809765,37.0,29.6666666667,262.666666667,282.333333333,28.0,48.0,30.3333333333,37.0,0.0,0.0,269.387425407,6.00067224169,51279,13.0,3.0,0.0,57,WEBER
248,570248,42.3333333333,109.683165648,2.59094092082,250.009711121,3.0,0.0,1.66666666667,2.0,175.0,3.33333333333,0.0,5.0,9.009375,0.0,48.0,3.00033612085,51279,0.0,0.0,0.0,57,WEBER
249,570249,79.6666666667,201.086953823,2.52410402289,755.323579466,44.0,6.66666666667,106.333333333,140.333333333,46.0,51.3333333333,51.6666666667,198.333333333,0.0,0.0,105.656352598,5.00056020141,51279,0.0,0.0,0.0,57,WEBER
250,570250,48.0,139.59819681,2.90829576687,9.00554445418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.00520833333,0.0,0.0,3.00033612085,85322,0.0,0.0,0.0,57,WEBER
251,570251,87.6666666667,289.831854259,3.30606677862,17.005880575,0.0,0.0,0.333333333333,0.0,0.333333333333,1.0,0.0,4.33333333333,5.00520833333,0.0,0.0,6.00067224169,85322,0.0,0.0,0.0,57,WEBER
252,570252,100.666666667,330.047522919,3.27861777734,12.0059926153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00520833333,0.0,0.0,7.00078428197,85322,0.0,0.0,0.0,57,WEBER
253,570253,20.6666666667,62.4864826349,3.02353948233,2.33448704029,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,1.00104166667,0.0,0.0,1.00011204028,85322,0.0,0.0,0.0,57,WEBER
254,570254,137.666666667,437.405528621,3.17727986892,50.0035063627,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.666666666667,5.0,5.00520833333,0.0,29.6639563335,9.00100836254,85322,0.0,0.0,0.0,57,WEBER
255,570255,73.3333333333,220.364769473,3.00497412917,96.3453777626,0.0,0.0,0.0,0.0,0.333333333333,71.0,5.33333333333,1.0,9.009375,0.0,4.66877589453,5.00056020141,85322,812.0,0.0,0.0,57,WEBER
256,570256,231.666666667,784.737335699,3.3873554059,126.003478159,0.333333333333,1.0,0.666666666667,0.333333333333,8.33333333333,72.0,2.33333333333,18.3333333333,2.00208333333,0.0,4.99943534727,15.6686261447,85322,670.0,287.0,0.0,57,WEBER
257,570257,199.0,615.89333289,3.09494137131,72.3459682052,12.0,0.0,0.333333333333,0.333333333333,0.0,0.666666666667,1.0,0.0,6.00625,0.0,38.6711493076,13.3352355643,85322,0.0,0.0,0.0,57,WEBER
258,570258,281.666666667,953.58624291,3.38551328844,70.340670432,0.0,0.0,0.0,0.333333333333,2.0,1.66666666667,18.6666666667,23.6666666667,5.00520833333,0.0,0.0,19.0021287654,85322,0.0,0.0,0.0,57,WEBER
259,570259,55.0,178.487219312,3.2452221693,78.3441122383,0.0,0.0,0.333333333333,0.333333333333,1.33333333333,6.33333333333,1.66666666667,48.0,5.00520833333,0.0,11.3384557439,4.00044816113,85322,0.0,0.0,0.0,57,WEBER
