TAZID,CO_FIPS,xcoord,ycoord
1508,35,-111.933880902239,40.5840744737436
1512,35,-111.914392420033,40.5649792824744
1544,35,-111.972201151011,40.5591504638015
1567,35,-111.980392809346,40.5295695134375
1577,35,-111.900225554986,40.5306900985546
1586,35,-111.963183832322,40.518422974674
1587,35,-111.963550366806,40.5112685628277
1584,35,-111.97287440942,40.5151949913013
1592,35,-111.948370813834,40.5041659764157
1616,35,-111.932190692908,40.4940437254486
1602,35,-111.901729254726,40.4972268399233
1603,35,-111.924257184628,40.4904901208696
1604,35,-111.905628367877,40.4900920743009
1617,35,-111.962571521892,40.4841732548237
1639,35,-111.876990530407,40.6255216074631
1640,35,-111.886369370862,40.6179680608412
1650,35,-111.848738382783,40.6287848758794
1684,35,-111.846828902332,40.6048192475626
1685,35,-111.835904182089,40.6001665608563
1688,35,-111.819662504127,40.5961563352212
1720,35,-111.83076043719,40.5744029199465
1708,35,-111.876948016868,40.5844154177159
1711,35,-111.877066655719,40.5769353494383
1724,35,-111.816364229948,40.5650411253235
1728,35,-111.894569839162,40.5615693407122
1732,35,-111.864598321541,40.5627547469519
1733,35,-111.885493868406,40.5551694354293
1735,35,-111.885096742856,40.5478641693849
1756,35,-111.835441971006,40.5423262009313
1758,35,-111.838871203136,40.5329949955071
1767,35,-111.86006821288,40.5156780348239
1907,49,-112.014865112823,40.3683259853281
1930,49,-111.891053410114,40.2975447393564
1933,49,-111.890440815186,40.3140908556033
2044,49,-111.871855323725,40.3891098223344
2047,49,-111.871885173077,40.3948086127478
2098,49,-111.891886377804,40.4290987203414
2110,49,-111.884270460405,40.4415984744116
2122,49,-111.781625417563,40.4700660937107
2128,49,-111.759149932307,40.4741621569555
2135,49,-111.766841175728,40.4434451138192
2140,49,-111.806844622766,40.4262960527172
2141,49,-111.797273720399,40.4263453502193
2144,49,-111.816578083305,40.4136491576448
2145,49,-111.807108301877,40.4135159262544
2149,49,-111.811815470418,40.4027719644087
2183,49,-111.789772940761,40.3690167286635
2184,49,-111.780200068329,40.3684572467945
2196,49,-111.796654922688,40.3608610612031
2210,49,-111.735064666404,40.3812951650499
2209,49,-111.744679691349,40.3792732912887
2240,49,-111.737966421075,40.35299274656
2238,49,-111.740607188406,40.3570682004044
2265,49,-111.737115494082,40.3084505070986
2315,49,-111.68966515234,40.3008177651718
2366,49,-111.641024017836,40.2781880600827
2381,49,-111.633842609434,40.2596623594356
2398,49,-111.649135576721,40.2350360453379
2403,49,-111.691447292805,40.2502854657202
2407,49,-111.664744227287,40.2474587089821
2408,49,-111.660345098274,40.2474445528413
2412,49,-111.664773446883,40.2423548470614
2420,49,-111.664842529871,40.2350883828331
2431,49,-111.704337140126,40.2359895038222
2435,49,-111.698930447758,40.2300047537996
2440,49,-111.69886255334,40.2218904938213
2444,49,-111.682352794493,40.2148426419276
2449,49,-111.664861176516,40.2317181168525
2455,49,-111.664856579589,40.2237555401632
2459,49,-111.663360383461,40.2169082419857
2481,49,-111.625843360686,40.2020961045053
2520,49,-111.608693079062,40.1491560917802
2529,49,-111.578875851072,40.1577221067179
2535,49,-111.56964413131,40.1501990131473
2534,49,-111.583492014156,40.1532531626625
2538,49,-111.583633028171,40.144870353519
2578,49,-111.612128648234,40.0922881004932
2579,49,-111.612631670843,40.0865480722566
2591,49,-111.643178662104,40.0735085584335
2742,49,-111.628370071976,40.0661514631301
2638,49,-111.659260064561,40.1433764049015
2641,49,-111.665470533415,40.1312186468238
2643,49,-111.657399708032,40.1277771710965
2680,49,-111.704103605873,40.1109504652437
2679,49,-111.721032254283,40.1064152694221
2681,49,-111.707233554506,40.1036174907999
2706,49,-111.743294841774,40.0524676106458
2691,49,-111.729490288849,40.063837133356
2708,49,-111.749639809256,40.0461772639801
2729,49,-111.676181977864,40.0763774670294
2747,49,-111.648770233007,40.0480260971703
2755,49,-111.674501393368,40.0385865254479
2759,49,-111.667599896786,40.0318971673349
2756,49,-111.685122435501,40.0349824800724
2785,49,-111.698767043432,40.0306955025992
2803,49,-111.744752151429,40.0238732735991
2808,49,-111.758861935834,40.008350466916
2806,49,-111.749779311095,40.0154542448242
2814,49,-111.772513190739,40.0006912257103
2818,49,-111.772296508966,39.9871311331036
2820,49,-111.781065836659,39.9788655022059
2875,0,-111.649203153796,40.3183340338579
2218,49,-111.712247374578,40.366581718991
2468,49,-111.632283040035,40.2257855986788
2878,0,-111.71530569346,40.0151202588105
1788,0,-111.77439801304,40.571132218893
1787,0,-111.774631694474,40.6260511114343
1786,0,-111.768036928216,40.6910074284621
1785,0,-111.792706026739,40.7186751896017
1119,35,-111.809780029993,40.7392143200007
1784,0,-111.794625657253,40.7543038763788
423,0,-111.891697469106,41.1415375208099
420,57,-111.91059347385,41.1463320849045
188,57,-111.943055547147,41.3273805989142
421,0,-111.927316754254,41.3200984182085
422,0,-111.918344855406,41.2384018779265
231,57,-111.934863734038,41.2434505730483
96,3,-112.041349362591,41.4563374450176
99,3,-112.048367729219,41.451096874267
100,3,-112.040965341696,41.4477605683769
101,3,-112.034365316211,41.4469328629772
102,3,-112.054232332049,41.4425572275537
103,3,-112.048064467889,41.4425106969281
104,3,-112.040655586987,41.4419750317283
129,3,-112.035706701273,41.3435336178553
157,57,-112.115096380079,41.2624217712867
142,57,-112.157306404624,41.222285650624
267,57,-112.132959883228,41.1812401746265
177,57,-112.022742372714,41.3185071569592
195,57,-112.001155114315,41.2989761508393
178,57,-112.012573091337,41.3196070990684
192,57,-111.939894502984,41.3121075967366
263,57,-111.998663307983,41.2079129468578
264,57,-112.010179718514,41.1954605434819
285,57,-112.021351254366,41.1802418624466
284,57,-112.031601893816,41.179724143742
294,57,-112.030510263865,41.172626030654
295,57,-112.022845268342,41.1730065891201
363,57,-111.986060100942,41.2032456671399
275,57,-112.09340045818,41.1581325619067
428,11,-112.112951672644,41.1461883563247
612,11,-111.867731804274,40.900323240678
615,11,-111.858799731612,40.8888987730343
630,11,-111.868573527142,40.8780978844457
614,11,-111.868481286474,40.889235728599
616,11,-111.847037013392,40.8926632399911
631,11,-111.856668999618,40.8758439757141
694,35,-112.122550263736,40.6930917377506
713,35,-112.115252620052,40.6822556508453
871,35,-111.950089042738,40.6858372228903
879,35,-112.022326435384,40.6748283473146
908,35,-112.019135239999,40.6608346219397
906,35,-112.02954051427,40.6693437742472
880,35,-112.011414329015,40.6797828509579
850,35,-112.020018873014,40.6893174345774
883,35,-112.00131711115,40.6769664545477
881,35,-112.014173104228,40.6766450224916
894,35,-111.950244263829,40.6787085046451
895,35,-111.943446107507,40.6785499442455
897,35,-111.943850130279,40.6713495072662
1065,35,-111.87392077098,40.7639173121196
1063,35,-111.873921183241,40.7660922799907
1130,35,-111.862467725369,40.7375698720904
1149,35,-111.862467394696,40.7304417028675
1148,35,-111.868202690832,40.7294595706792
1151,35,-111.862467886714,40.726397738039
1175,35,-111.8682203029,40.7238044446882
1188,35,-111.889680013237,40.7154955255297
1192,35,-111.891115254717,40.709488961484
1241,35,-111.860208698486,40.652402150252
1294,35,-111.843735759365,40.6943686284185
1282,35,-111.836395128737,40.7034673571767
1295,35,-111.836438161308,40.6931924642353
1292,35,-111.85690933464,40.6934857571448
1304,35,-111.856968855853,40.6806658658088
1240,35,-111.86067315678,40.6593786402525
1306,35,-111.85975458368,40.6700761098856
1359,35,-112.103760393636,40.581586613187
1366,35,-112.097395195271,40.5663016717522
1376,35,-112.057800928496,40.5527845196472
1385,35,-112.038068699738,40.5404263268828
1386,35,-112.028572790756,40.5405940307683
1412,35,-112.034071679821,40.5006082970031
1405,35,-112.055179453281,40.4852826625825
1417,35,-112.076644624866,40.4704347704327
1552,35,-111.943870313345,40.5490585105379
1555,35,-111.948200078483,40.5405204670093
1570,35,-111.953306067263,40.5294166657257
1636,35,-111.900993901417,40.6151220298294
1637,35,-111.893914336483,40.6164311573101
1663,35,-111.814427270294,40.6068915182574
1689,35,-111.801643032233,40.5963691270379
1665,35,-111.811374173749,40.6126998856827
1664,35,-111.808476578551,40.620318533955
1681,35,-111.867323396071,40.5984595380589
1694,35,-111.868054297339,40.5918295129334
1714,35,-111.867718933931,40.5840236458814
1695,35,-111.85814456643,40.5920247190739
1696,35,-111.858828214608,40.5853259338787
1883,49,-112.017337441561,40.3301714797283
1985,49,-111.919210833569,40.375838163326
1986,49,-111.922292136561,40.3811103852859
1988,49,-111.94589465893,40.3881696912796
2089,49,-111.878457671439,40.4301216868058
2112,49,-111.887538259637,40.4362378098549
2107,49,-111.877604695276,40.434405000311
2106,49,-111.87099718814,40.4357696065406
2131,49,-111.775187144433,40.4510149979304
2130,49,-111.75923931038,40.4613977637406
2132,49,-111.768266068203,40.4525854728739
2153,49,-111.797688326095,40.3955712527521
2161,49,-111.76621957878,40.4097335006839
2157,49,-111.769135435114,40.4183226259012
2166,49,-111.753943506984,40.3974831526285
2207,49,-111.764197615889,40.3793855427073
2211,49,-111.76402588762,40.3723350052847
2214,49,-111.732419263149,40.3721934245828
2215,49,-111.721662369525,40.3755094801893
2233,49,-111.751442859916,40.3625413467086
2237,49,-111.747674234533,40.3577592724173
2304,49,-111.6823282404,40.3228596739789
2414,49,-111.684934845569,40.2358565206903
2432,49,-111.690775622406,40.2359248518479
2464,49,-111.655289461914,40.2276331548415
2469,49,-111.655154999106,40.2233772144286
2475,49,-111.633896677552,40.2190642415694
2476,49,-111.627791244505,40.2191118366556
2477,49,-111.630927835528,40.2128868828207
2501,49,-111.598979358376,40.1775198085584
2502,49,-111.607360702363,40.1759728059589
2524,49,-111.612471611511,40.1385758622813
2582,49,-111.63107828498,40.09677303461
2605,49,-111.638113697508,40.0995408693652
2655,49,-111.697009082823,40.1267137562076
2645,49,-111.715249580749,40.1515397181413
2667,49,-111.720800986393,40.1373881095906
2716,49,-111.765894666682,40.0288935086807
2743,49,-111.666919054268,40.0573717335657
2739,49,-111.660148082321,40.0654036877086
2748,49,-111.658615900064,40.0456345053638
2758,49,-111.679784996476,40.0297615036334
2770,49,-111.651598015295,40.0152906911379
2760,49,-111.65832991377,40.0339709219121
2765,49,-111.676284319999,40.0235869567785
2799,49,-111.755106793837,40.0289011436216
1795,49,-111.978862480248,40.2858536427389
2880,0,-112.108154572631,39.9575285047069
2876,0,-111.539798423688,40.1543594595977
2874,0,-111.739029425503,40.4347781428607
10,3,-112.03892504324,41.5793975382006
11,3,-112.02668730021,41.5502772257729
18,3,-112.094669357038,41.5061138154987
141,57,-112.190124685598,41.2737029403705
174,57,-111.995451958416,41.3471811028032
266,57,-112.152516225094,41.1816983490409
426,11,-112.110979626062,41.1135786164791
507,11,-112.01853887334,41.0550660766808
741,35,-111.985563186035,40.8025569360571
1032,35,-111.86352325658,40.7907982261632
1033,35,-111.841894857145,40.795177964699
1625,35,-111.920992419204,40.4740165642454
1811,49,-112.053420425836,40.2835094224254
1812,49,-112.053424848228,40.2981223049851
1840,49,-112.071062302726,40.3269408194149
2670,49,-111.740011428599,40.121881538545
2674,49,-111.740110110972,40.1063023178042
2836,49,-111.826061274217,39.9469033210538
1914,49,-111.9729033279,40.166867380888
2859,49,-111.964395814223,40.0879903630295
2860,49,-111.981771813238,40.0172349833776
2869,49,-111.87599909768,39.9313716718178
1917,49,-111.871792155086,40.2352968717853
1915,49,-111.914143450501,40.1876693922659
2872,49,-111.828545277,40.0753339717802
2117,49,-111.887790217575,40.456716204151
2877,0,-111.573972810626,40.0671572939012
424,11,-112.145889411799,41.1441588426213
736,35,-111.986338589489,40.8204904630339
238,57,-112.054144578104,41.2303828415084
402,57,-112.011526857082,41.1554812413649
483,11,-111.947346739399,41.1106730283225
655,35,-112.081762936704,40.8235375311932
1344,35,-112.103152394882,40.6334887917222
1365,35,-112.119370429086,40.5515364801502
2119,49,-111.826451780004,40.4703915454762
1373,35,-112.049510140999,40.5741255663931
2671,49,-111.716516031909,40.1215421196639
2666,49,-111.739018362571,40.13900344071
1800,49,-112.034312541658,40.2688944260195
2673,49,-111.759575119244,40.105992896138
269,57,-112.154319529766,41.1622199607288
2863,49,-111.93733091007,39.9662681836252
71,3,-112.020787013909,41.4909158700155
107,3,-112.03996831866,41.4339690636175
132,3,-112.046550960862,41.3600308131426
158,57,-112.091531372523,41.3066375510198
147,57,-112.054286486922,41.3110819948979
156,57,-112.114015420623,41.2858435024104
168,57,-112.098504450609,41.250183106341
171,57,-112.055806684956,41.266153746328
193,57,-112.018325982949,41.2962347408699
209,57,-111.964243357816,41.2718798465599
236,57,-112.073558376085,41.2308329586209
252,57,-112.073742124129,41.2161872729184
272,57,-112.097973280896,41.1811009755103
296,57,-112.036667175796,41.1656460237481
347,57,-111.93279105462,41.2293443850998
359,57,-111.942716392064,41.2202939977006
394,57,-111.965553512602,41.1858376366154
271,57,-112.112901292266,41.1619463772656
487,11,-111.920504807832,41.1248000743562
467,11,-112.054946286699,41.0963911569138
521,11,-111.966927331307,41.0185386964597
525,11,-111.97999085864,41.0985190878007
531,11,-111.954781719406,41.0844976234713
533,11,-111.922291306973,41.0958641762295
541,11,-111.953137519481,41.0667420472402
544,11,-111.925570270884,41.0625323320625
547,11,-111.920258831434,41.0434469623783
576,11,-111.896999517689,40.9592177658121
603,11,-111.923286908288,40.8891381587949
609,11,-111.888931821229,40.8891336053127
640,11,-111.947696957055,40.8493121358338
619,11,-111.920902607224,40.8794156888672
622,11,-111.906901924386,40.8794496046707
641,11,-111.936521813288,40.849943658821
624,11,-111.906987990911,40.8682559817041
652,11,-111.910159765568,40.8291351308386
664,35,-112.091952561874,40.7771697414013
667,35,-112.061973705035,40.7770448899527
659,35,-112.076016564857,40.7983567334879
677,35,-112.07373070985,40.7580495191353
690,35,-112.135231377596,40.7085121336203
710,35,-112.037675470831,40.7071143634942
878,35,-112.027879321954,40.6763114338207
748,35,-111.944295584744,40.7954644933147
752,35,-111.931167087603,40.79490605438
757,35,-111.94417037413,40.7757001657696
763,35,-111.91826550158,40.7736966390833
795,35,-112.015344965766,40.7330871990733
796,35,-111.996645793399,40.7335826893834
802,35,-111.933599788544,40.7280959761354
803,35,-111.927366925777,40.7308286635894
814,35,-112.000848684178,40.7164875002004
821,35,-111.972410622414,40.7189689196953
829,35,-111.97232127154,40.7002646972607
837,35,-111.94345631617,40.7004122395016
862,35,-111.97927175254,40.685729586455
873,35,-111.933462759367,40.6911152367088
898,35,-111.933202911448,40.6754035520969
919,35,-111.961833083525,40.6625241155111
1036,35,-111.907864040611,40.7791484758332
1028,35,-111.901157614845,40.7858895742629
1135,35,-111.833622753014,40.7376181290147
1244,35,-111.89335983358,40.6493820043222
1264,35,-111.860786455214,40.7160324403039
1296,35,-111.829258551934,40.6965021622343
1334,35,-111.814294031078,40.6536481675776
1657,35,-111.811036696583,40.6323959569832
1342,35,-112.113750898009,40.6607100554401
1413,35,-112.014375502987,40.500514096981
1415,35,-112.017729636892,40.4895362733658
934,35,-112.020107498239,40.6457886858681
1422,35,-112.014555912798,40.6348287681196
1425,35,-112.027966116189,40.6169037579473
930,35,-111.918390208374,40.6502868837088
1499,35,-111.962517264366,40.56779573344
1558,35,-111.922301293199,40.5475305026028
1598,35,-111.897694578094,40.5215124612348
1618,35,-111.953089908254,40.4841440705334
1660,35,-111.829276724338,40.6189761215878
1679,35,-111.867454829884,40.6056795438286
1705,35,-111.895301681329,40.5728097712273
1738,35,-111.858005071317,40.5551316248418
1781,35,-111.886608121445,40.4726280062078
1919,49,-111.872126781659,40.2605854370467
2019,49,-111.872010763588,40.3703867468642
2031,49,-111.861835339517,40.3770584677701
2011,49,-111.910772302053,40.4255493548203
2158,49,-111.758461517093,40.418256349331
2224,49,-111.724485672466,40.3489036515413
2248,49,-111.731072602453,40.3372560905189
2260,49,-111.739029146273,40.3153803903229
2263,49,-111.749620877652,40.3070112641512
2333,49,-111.681108441917,40.293313099823
2354,49,-111.663496239163,40.3007107413767
2386,49,-111.63127041687,40.250557285079
2438,49,-111.721717535579,40.2187306828393
2498,49,-111.606988842583,40.1874879343832
2500,49,-111.606832934214,40.1819246186515
2516,49,-111.642358511788,40.1494072452998
2537,49,-111.593185020132,40.1448809451123
2555,49,-111.578122457742,40.0881223915905
2574,49,-111.609519828671,40.0762844444689
2619,49,-111.678030137029,40.0945623662979
2682,49,-111.696701103833,40.1019014190299
2668,49,-111.783182041845,40.1219853055415
2702,49,-111.802045292363,40.0476545466674
2722,49,-111.768943000771,40.0087991606713
2728,49,-111.687431412841,40.0687615006344
2753,49,-111.695646101645,40.0420563062803
2824,49,-111.76954676305,39.9580751599709
2831,49,-111.798522979656,39.9643414885938
2840,49,-111.820722408036,39.970802133459
2842,49,-111.825376504815,39.9789200922082
2852,49,-111.852874479222,40.0881206187012
2856,49,-111.837032631905,39.99120396813
2857,49,-111.833493792082,39.9846158542844
2479,49,-111.648115130281,40.204567789128
2665,49,-111.767159573463,40.1349893950622
1936,49,-111.920002174119,40.3140009057363
1935,49,-111.912148481793,40.3039364441641
153,57,-112.133254231209,41.3074164015047
638,11,-111.842373444492,40.87354849838
688,35,-112.189614544445,40.7111072044748
1629,35,-111.941944413261,40.4483422479046
1824,49,-112.011105593386,40.3021717585294
2150,49,-111.796601496401,40.4030336259447
2059,49,-111.825508723537,40.4025509651727
2653,49,-111.694073273078,40.1351129827971
1103,35,-111.885350185676,40.7456987263877
1569,35,-111.964059231834,40.529735060523
1635,35,-111.8943588274,40.6243657387872
2057,49,-111.825302532079,40.3938168102789
2151,49,-111.814310504941,40.3948789095894
16,3,-112.08071614594,41.5165146791856
155,57,-112.132176300744,41.2697628909091
212,57,-112.020177393468,41.2739053705553
509,11,-111.997429166875,41.0546592184556
1030,35,-111.874004668749,40.8101108219207
1404,35,-112.060065683609,40.500810116127
1913,49,-111.942516150223,40.1480831295708
2854,49,-111.831848672328,40.0137171259191
1340,35,-112.153957112633,40.6371377461045
1399,35,-112.11408559316,40.5001913187827
15,3,-112.073270171015,41.5300100411451
26,3,-112.059114624703,41.5192856188413
57,3,-112.051784012695,41.5063700530649
93,3,-112.030294882904,41.4645793613866
152,57,-112.035010782548,41.2988912018491
167,57,-112.074337272148,41.2674367942975
233,57,-112.098098288356,41.2373884268566
169,57,-112.066227738384,41.2512124823681
243,57,-112.038264881501,41.2387722789617
187,57,-111.953944224241,41.3298957554222
239,57,-112.114749925351,41.2182846995893
265,57,-112.115110922016,41.1997919204218
241,57,-112.073621320059,41.2235585746284
244,57,-112.019756449019,41.2336015307119
304,57,-112.007865097505,41.2328353548535
255,57,-112.054588477902,41.2088587157433
268,57,-112.112721703266,41.1810345557244
270,57,-112.132657138983,41.1620301016435
286,57,-112.076758874902,41.1705653610655
278,57,-112.058829036791,41.1861591709944
281,57,-112.027608513431,41.1934569590944
360,57,-111.931762513897,41.2194086823525
367,57,-111.98212634457,41.2006091217969
386,57,-112.002290513637,41.1875720698414
550,11,-111.91566867293,41.0361859848863
566,11,-111.930728879936,40.9747094449513
663,35,-112.016229674815,40.7921446475269
668,35,-112.038114662013,40.7772713186666
681,35,-112.07269280539,40.732898830053
689,35,-112.173970898367,40.7061502000221
709,35,-112.053202773544,40.7063730830409
712,35,-112.036693810079,40.7003586049368
729,35,-112.081290220456,40.6689184068761
735,35,-112.040121908191,40.6640238902214
737,35,-111.957762829814,40.8277118625473
771,35,-112.018936632798,40.760316129598
797,35,-111.979224491788,40.7338435263324
777,35,-111.973349744316,40.7592552749997
779,35,-111.944582356346,40.7589400905957
813,35,-111.994613414848,40.722952145009
870,35,-111.943645486995,40.6929886618185
872,35,-111.943669546276,40.6857609041839
940,35,-111.962601644608,40.6458399673723
1161,35,-111.813332132217,40.7289238614706
1324,35,-111.81828969051,40.6726892246661
1331,35,-111.843945697061,40.6537745458758
1336,35,-111.820340656084,40.6447074762014
1339,35,-112.178600549022,40.653210232679
1347,35,-112.064611672705,40.6333936294847
1390,35,-112.086512327289,40.5382903796669
1427,35,-112.009089012284,40.616916825262
1435,35,-111.953058564806,40.6312887560067
1439,35,-111.943532377913,40.6313083568399
1440,35,-111.943502150848,40.6167954015826
1444,35,-111.933965752288,40.6167845672219
1447,35,-111.915741268178,40.6295040124498
1505,35,-111.952980218795,40.5677952686306
1500,35,-111.952971484158,40.5843189729915
1551,35,-111.94294830807,40.5578115849371
1511,35,-111.92421588167,40.5669018893943
1561,35,-111.907037857198,40.5653422878946
1550,35,-111.952955538498,40.5532670246834
1601,35,-111.898049213615,40.5024144467506
1614,35,-111.952988704403,40.4949790793589
1680,35,-111.857814047324,40.6057893821393
1723,35,-111.831053699158,40.5640863479245
1736,35,-111.875724338994,40.5480374761539
1739,35,-111.86745929524,40.5478934812681
1742,35,-111.848529195203,40.547744342036
1753,35,-111.857960805739,40.5369642123982
1775,35,-111.862494813106,40.4960146399941
1776,35,-111.856290007962,40.4916985720388
1916,49,-111.888928267985,40.2184690623617
1920,49,-111.88247358454,40.2566226523987
1931,49,-111.902400216336,40.2910047016828
1957,49,-111.930598809103,40.3437786061204
1990,49,-111.970479051718,40.3864889086318
2121,49,-111.797020458371,40.4574148057926
2129,49,-111.772180817067,40.4624987864249
2133,49,-111.756424625743,40.4503544541911
2334,49,-111.672499326337,40.2934824493417
2550,49,-111.566805039034,40.123439696407
2545,49,-111.559165859011,40.1365449808344
2664,49,-111.815778453757,40.1286413642092
2718,49,-111.768305050063,40.0226224673342
2719,49,-111.768689547244,40.015539373484
2761,49,-111.643089653916,40.0266149653503
2757,49,-111.63937200861,40.0430335782859
2768,49,-111.678775635985,40.0041192631406
2834,49,-111.81139378089,39.9542118056301
2837,49,-111.818021298306,39.9587056877714
2838,49,-111.824036084072,39.959721591032
2839,49,-111.834684754616,39.9649693960141
232,57,-112.113921737252,41.2349039712489
429,11,-112.09285974859,41.146372593846
882,35,-112.012923614045,40.6711383472576
1258,35,-111.86009440921,40.6452326097423
1589,35,-111.953428927069,40.5186110506873
1666,35,-111.797403755216,40.6141783397216
1992,49,-111.939897313892,40.3913116898214
2152,49,-111.805077151051,40.3948897621108
2217,49,-111.724066941862,40.3647339813531
2307,49,-111.681516480173,40.3155940632939
692,35,-112.119289779257,40.7012035911722
697,35,-112.100564711386,40.700309438309
698,35,-112.097037818407,40.6935081881188
715,35,-112.103904605649,40.6884089013748
